name;code
"Trader <Börse>";"018.086.001"
"Gräzist";"014.008.001.038.001"
"Seidenzeugmacher <Quasisynonym>";"033.005.025.031"
"Seidenweber";"033.005.025.031"
"Wandermaler";"005.001.006.019"
"Kinderheim / Erzieherin";"016.015.007.541"
"Heimerzieherin";"016.015.007.541"
"Kirchenlehrer";"020.017.009"
"Opferpriester";"020.034.002.002"
"Tiefbaufacharbeiter";"012.004.042"
"Einzelhändler <Krämer>";"019.130.026"
"Einzelhändler <Krämer>";"018.027.015"
"Greißler";"019.130.026"
"Greißler";"018.027.015"
"Krämer";"019.130.026"
"Krämer";"018.027.015"
"Diamantschleifer";"007.586.722"
"Puritaner";"031.051"
"Werbegestalter";"018.064"
"Werbephotograph";"018.064.001"
"Werbephotograph";"005.003.001"
"Werbefotograf";"018.064.001"
"Werbefotograf";"005.003.001"
"Starost";"010.008.041"
"Islam / Marabut";"020.009.004"
"Marabout";"020.009.004"
"Marabut";"020.009.004"
"Kutscher";"018.065"
"Behördenleiter";"031.008.009"
"Verwaltungsleiter";"031.008.009"
"Leiter <Verwaltung>";"031.008.009"
"Kulturwirt";"018.066"
"Trockenbauer";"012.004.043"
"Trockenbaumonteur";"012.004.043"
"Kunsthändlerin";"019.111.003"
"Kunsthändler";"019.116.005"
"Fachreferent";"029.023"
"Kaufmann im Eisenbahn- und Straßenverkehr";"019.130.010.005"
"Kaufmann im Eisenbahn- und Straßenverkehr";"018.027.014.002"
"Gymnastiklehrer";"016.006.015.537"
"Bautechniker";"012.004.004"
"Metallberuf";"007"
"Diplomgeograph";"014.001.023.001.001"
"Diplomgeograf";"014.001.023.001.001"
"Ungelernter Arbeiter";"022.006.007"
"Kontierer";"018.067"
"Buchführungshelfer";"018.067"
"Slavist";"014.008.001.003"
"Slawist";"014.008.001.003"
"Funkelektroniker";"022.019.008.016"
"Kinderfrau";"018.129.001.001"
"Kinderfrau";"026.023"
"Kinderfräulein";"018.129.001.001"
"Kinderfräulein";"026.023"
"Kindermädchen";"018.129.001.001"
"Kindermädchen";"026.023"
"Phytopathologe";"011.039"
"Medizinische Dokumentationsassistentin";"011.040"
"Taglöhnerin";"022.005.015"
"Tagelöhnerin";"022.005.015"
"Chazzan";"004.002.030.001.001"
"Chasan";"004.002.030.001.001"
"Produktionsleiter";"024.008.010"
"Straßenbauer";"012.004.038"
"Färber";"033.005.069"
"Bühnenkünstler <Darstellende Kunst>";"005.001.508.702"
"Bühnenkünstler <Kleinkunst>";"005.001.508.702"
"Varieteekünstler";"005.001.508.702"
"Varietékünstler";"005.001.508.702"
"Filmhersteller";"031.007.010.002"
"Filmhersteller";"024.008.011"
"Filmproduzent";"031.007.010.002"
"Filmproduzent";"024.008.011"
"Fachkraft für Lagerwirtschaft";"018.068"
"Neonazi";"025.017"
"Rechtsextremist";"025.017"
"Rechtsradikaler";"025.017"
"Pelztierjäger";"013.003.003.003"
"Commissaris des Konings";"010.013.003"
"Commissaris des Konings";"010.008.021.001"
"Commissaris van de Koning";"010.013.003"
"Commissaris van de Koning";"010.008.021.001"
"Commissaris van de Koningin";"010.013.003"
"Commissaris van de Koningin";"010.008.021.001"
"Gouverneur der provincie";"010.013.003"
"Gouverneur der provincie";"010.008.021.001"
"Niederlande / Commissaris der Koningin";"010.013.003"
"Niederlande / Commissaris der Koningin";"010.008.021.001"
"Commissaris der Koningin";"010.013.003"
"Commissaris der Koningin";"010.008.021.001"
"Mittelstreckenläufer";"023.003.007.004.002"
"Bauarbeiterin";"022.005.008"
"Briefbote";"018.069"
"Briefzusteller";"018.069"
"Postbote";"018.069"
"Briefträger";"018.069"
"Barde";"004.002.022.004"
"Marinesoldat";"001.004.017"
"Nahrungsmittel / Fachverkäufer";"019.108.003.002"
"Nahrungsmittelfachverkäufer";"019.108.003.002"
"Fachverkäufer im Nahrungsmittelhandwerk";"019.108.003.002"
"Bundestrainer";"023.004.007"
"Nationalmannschaftstrainer";"023.004.007"
"Nationaltrainer";"023.004.007"
"Diplomarchivar";"029.007.001"
"Entwicklungshelferin";"031.052"
"Handschuhmacher";"033.005.171.001"
"Restauratorin";"033.201.165"
"Bauunternehmerin";"031.037.002"
"Mineraloge";"014.005.023.001.012"
"Mineraloge";"014.001.023.002"
"Domina";"028.009.001"
"Forstmann";"013.003.020"
"Förster";"013.003.020"
"Gerüstbauer";"012.004.019"
"Perückenmacher";"033.005.019.017"
"Diplomtheologe";"020.017.006"
"Öffentlicher Dienst / Fachangestellter für Bürokommunikation";"029.024"
"Fachangestellter für Bürokommunikation";"029.024"
"Feldrabbiner";"020.070"
"Feldrabbiner";"020.034.001.001"
"Freizeitsportler";"023.003.015"
"Sportlehrerin";"016.007.027"
"Tanztherapeut";"011.033.003.005"
"Sportpädagoge";"016.009.003"
"Ausdauersportlerin";"023.005.006"
"Pfeifenschnitzer";"033.005.070"
"Tabakspfeife / Pfeifenmacher";"033.005.070"
"Pfeifenmacher";"033.005.070"
"Antiquariatsbuchhändler";"019.116.008.001"
"Antiquar";"019.116.008.001"
"Fachsportlehrer";"016.006.015.526"
"Weiblicher Seemann";"036.023.006"
"Hellseherin";"028.021.001"
"Asketin";"031.053"
"Behördenleiterin";"022.014.001"
"Verwaltungsleiterin";"022.014.001"
"Leiterin";"022.014.001"
"Landschaftsmaler";"005.001.006.010"
"Portraitmaler";"005.001.006.003"
"Porträtist";"005.001.006.003"
"Porträtmaler";"005.001.006.003"
"Bildnismaler";"005.001.006.003"
"Milchtechnologe";"013.028.009"
"Molkerist";"013.028.009"
"Molkereifachmann";"013.028.009"
"Molkereifachfrau";"013.028.008"
"Geschichtsforscherin";"014.005.014"
"Geschichtswissenschaftlerin";"014.005.014"
"Kulturhistorikerin";"014.005.014"
"Landeshistoriographin";"014.005.014"
"Lokalhistorikerin";"014.005.014"
"Historikerin";"014.005.014"
"Zwangsrekrutierter";"001.004.018"
"Amtsrichter";"025.002.003.018"
"Richter am Amtsgericht";"025.002.003.019"
"Herstellungsleiter";"024.008.012"
"Satiriker";"003.012"
"Züchter <Pflanzenzüchter>";"013.001.010"
"Pflanzenzüchter";"013.001.010"
"Metropolit";"020.012.009.007"
"Energieelektroniker, Fachrichtung Betriebstechnik";"022.019.008.007.001"
"Energieelektroniker, Fachrichtung Betriebstechnik";"022.019.002.006.001"
"Energieelektroniker, Fachrichtung Anlagentechnik";"022.019.002.006.002"
"Energieelektroniker, Fachrichtung Anlagentechnik";"022.019.008.007.002"
"Industrieelektroniker, Fachrichtung Produktionstechnik";"022.019.002.001.001"
"Industrieelektroniker, Fachrichtung Produktionstechnik";"022.019.008.009.002"
"Industrieelektroniker, Fachrichtung Gerätetechnik";"022.019.008.009.001"
"Industrieelektroniker, Fachrichtung Gerätetechnik";"022.019.002.001.002"
"Violinistin";"004.004.016.033"
"Geigerin";"004.004.016.033"
"Heilerin";"011.041"
"Kommunikationselektroniker, Fachrichtung Funktechnik";"022.019.002.005.001"
"Kommunikationselektroniker, Fachrichtung Funktechnik";"022.019.008.001.001"
"Kommunikationselektroniker, Fachrichtung Informationstechnik";"022.019.002.005.003"
"Kommunikationselektroniker, Fachrichtung Informationstechnik";"022.019.008.001.003"
"Kommunikationselektroniker, Fachrichtung Telekommunikationstechnik";"022.019.008.001.002"
"Kommunikationselektroniker, Fachrichtung Telekommunikationstechnik";"022.019.002.005.002"
"Blinder Passagier";"028.017"
"Hauswirtschaftlich-technischer Assistent";"026.024"
"Rugbyspieler";"023.003.009.001.012"
"Barkeeper";"018.109.001"
"Barmann";"018.109.001"
"Barmixer";"018.109.001"
"Kolumnist";"024.003.007"
"Kolumnistin";"024.004.001"
"Werkzeugmechaniker, Fachrichtung Formentechnik";"033.005.031.053.014"
"Schiffbauermeister";"022.020"
"Metallbauer, Fachrichtung Anlagen- und Fördertechnik";"007.566.718"
"Metallbauer, Fachrichtung Landtechnik";"007.566.713"
"Metallbauer, Fachrichtung Metallgestaltung";"007.566.719"
"Metallbauer, Fachrichtung Fahrzeugbau";"007.566.714"
"Metallbauer, Fachrichtung Konstruktionstechnik";"007.566.717"
"Karosserie- und Fahrzeugbauer, Fachrichtung Fahrzeugbau";"033.005.031.062.020"
"Karosserie- und Fahrzeugbauer, Fachrichtung Karosseriebau";"033.005.031.062.021"
"Investoren";"031.007.012"
"Investor";"031.007.012"
"Country-Musikerin";"004.004.018"
"Physikerin";"014.040.030"
"Physikerin";"014.005.024.005"
"Tabakanbauer";"013.001.011"
"Tabakpflanzer";"013.001.011"
"Untersuchungsrichterin";"014.005.016.004.003"
"Untersuchungsrichterin";"025.030.005.003"
"Grundschule / Lehrerin";"016.007.017"
"Primarschullehrerin";"016.007.017"
"Grundschullehrerin";"016.007.017"
"Drotari";"033.005.071"
"Rastelbinder";"033.005.071"
"Drahtbinder";"033.005.071"
"Schlagzeug / Instrumentalmusiker";"004.002.003.031"
"Schlagzeuger";"004.002.003.031"
"Trommel / Instrumentalmusiker";"004.002.003.014"
"Trommelschlager";"004.002.003.014"
"Trommelschläger";"004.002.003.014"
"Trommelspieler";"004.002.003.014"
"Trommler";"004.002.003.014"
"Mannequins";"002.027"
"Mannequin";"002.027"
"Karosserie- und Fahrzeugbauer";"033.005.031.062"
"Äbtissin";"020.071"
"Halbgöttin";"020.072"
"Weiblicher Heros";"020.072"
"Heroine";"020.072"
"Fernsehsendung / Produzentin";"031.037.003.001"
"Fernsehproduzentin";"031.037.003.001"
"Akademischer Rat";"016.026"
"Träger <Person>";"018.070"
"Lastenträger";"018.070"
"Assistenzprofessor";"016.005.002"
"Liebesgöttin";"020.073"
"Comicfigur";"034.004"
"Edelfräulein";"030.013.001"
"Glasschleifer und Glasätzer";"033.005.095.002"
"Diplom-Ökotrophologe";"013.028.010"
"Ernährungswissenschaftler";"013.028.010"
"Öcotrophologe";"013.028.010"
"Ökotrophologe";"013.028.010"
"Diplom-Ökotrophologin";"013.028.011"
"Ernährungswissenschaftlerin";"013.028.011"
"Öcotrophologin";"013.028.011"
"Ökotrophologin";"013.028.011"
"Aufseherin";"010.043"
"Fechtlehrer";"016.006.015.527"
"Fechtmeister";"016.006.015.527"
"Judenchristin";"020.027.001"
"Wirtschaftsprüferin";"018.166.001"
"Betriebsberaterin";"018.132.004"
"Consultant <Unternehmensberaterin>";"018.132.004"
"Managementberaterin";"018.132.004"
"Wirtschaftsberaterin";"018.132.004"
"Unternehmensberaterin";"018.132.004"
"Flaggoffizier";"001.004.004.010.007"
"Flaggoffizier";"001.004.004.010.001.007"
"Kommunikationsdesigner";"005.005.004"
"Konservator";"029.025"
"Kirchliche Mitarbeiterin";"020.074"
"Werbekaufmann";"019.130.024"
"Werbekaufmann";"018.044.001"
"Werbekaufmann";"018.027.016"
"Bluesmusiker";"004.002.032"
"Strafrichterin";"025.030.005.002"
"Strafrichterin";"014.005.016.004.002"
"Justizfachangestellter";"025.018"
"Harfenbauer";"033.001.004.006"
"Harfenbauer";"027.004.006"
"Schilder- und Lichtreklamehersteller";"018.064.001"
"Kraftverkehrsmeister";"036.031"
"Schriftgestalter";"005.001.001"
"Schriftkünstler";"005.001.001"
"Buddhist";"020.075"
"Buddhist";"022.075"
"Wirtschaftstreuhänderin";"018.071"
"Industrieller Elektroberuf";"022.019.002"
"Bibliograph";"003.013"
"Bibliograf";"003.013"
"Verfahrenstechniker";"038.027.005"
"Chemisch-technischer Assistent";"038.031.007"
"Reporter";"024.003.008"
"Büchersammlerin";"003.014"
"Weibliche Bibliophile";"003.014"
"Geophysiker";"014.005.023.001.010"
"Geophysiker";"014.001.023.009"
"Bautechnischer Assistent";"038.031.003"
"Technischer Assistent, Fachrichtung Bautechnik";"038.031.003"
"Butler";"018.019.001.001"
"Fremdarbeiterin <Zwangsarbeiterin>";"022.005.007"
"Zwangsarbeiterin";"022.005.007"
"Posaune / Instrumentalmusiker";"004.002.003.001"
"Posaunenspieler";"004.002.003.001"
"Posaunist";"004.002.003.001"
"Landvogt";"010.032.003"
"Amtstierärztlicher Dienst";"011.015.007.030.001"
"Kreistierarzt";"011.015.007.030.001"
"Veterinär / Öffentlicher Dienst";"011.015.007.030.001"
"Veterinärwesen / Amtsarzt";"011.015.007.030.001"
"Amtstierarzt";"011.015.007.030.001"
"Volksrichter";"025.002.003.020"
"Rundfunkredakteurin";"024.004.008.002"
"Schriftleiterin";"024.004.008"
"Redakteurin";"024.004.008"
"Antiquariatsbuchhändlerin";"019.111.001.001"
"Antiquarin";"019.111.001.001"
"Buchhändlerin";"019.111.001"
"Straßenbahn / Fahrerin";"036.011"
"Straßenbahnfahrerin";"036.011"
"Marketingfachmann";"019.130.010.004"
"Marketingfachmann";"018.027.014.008"
"Fachkaufmann für Marketing";"019.130.010.004"
"Fachkaufmann für Marketing";"018.027.014.008"
"Personalfachkaufmann";"019.130.010.001"
"Personalfachkaufmann";"018.027.014.011"
"Fahrzeugpolsterer";"033.005.076.114"
"Druckvorlagenhersteller";"006.012.007"
"Druckformhersteller";"006.012.014"
"Pathologe";"011.015.007.007"
"Empfangssekretärin";"029.010.001"
"Polizeikommissar";"025.006.002"
"Polizeikommissar";"010.008.026.001"
"Kommissar <Kriminalbeamter>";"025.006.002"
"Kommissar <Kriminalbeamter>";"010.008.026.001"
"Kriminalbeamter";"025.006.002"
"Kriminalbeamter";"010.008.026.001"
"Kommissarin <Kriminalbeamtin>";"029.008.005.001"
"Kommissarin <Kriminalbeamtin>";"025.031.001"
"Kommissarin <Kriminalbeamtin>";"010.070.005.001"
"Kommissarin <Kriminalbeamtin>";"025.019"
"Kriminalkommissarin";"029.008.005.001"
"Kriminalkommissarin";"025.031.001"
"Kriminalkommissarin";"010.070.005.001"
"Kriminalkommissarin";"025.019"
"Kriminalbeamtin";"029.008.005.001"
"Kriminalbeamtin";"025.031.001"
"Kriminalbeamtin";"010.070.005.001"
"Kriminalbeamtin";"025.019"
"Freiberuflich tätiger Arzt";"011.015.018"
"Niedergelassener Arzt";"011.015.018"
"Holzarbeiter";"022.006.008"
"Tankwart";"019.120"
"Fürstin";"010.073.001"
"Fürstin";"030.013.002"
"Fachberater im Außendienst";"018.072"
"Komikerin";"002.028"
"Bühnenkünstlerin";"002.055"
"Atomforscherin";"014.040.030.001"
"Atomforscherin";"014.005.024.005.002"
"Kernforscherin";"014.040.030.001"
"Kernforscherin";"014.005.024.005.002"
"Kernphysikerin";"014.040.030.001"
"Kernphysikerin";"014.005.024.005.002"
"Atomphysikerin";"014.040.030.001"
"Atomphysikerin";"014.005.024.005.002"
"Räuberin";"028.023.001"
"Bergvermessungstechniker";"032.100.007"
"Ikone / Maler";"005.001.006.012"
"Ikonenmaler";"005.001.006.012"
"Archäologin";"014.005.014.019"
"Vor- und Frühgeschichtsforscherin";"014.005.014.009"
"Vor- und Frühgeschichtsforscherin";"014.005.014.019.001"
"Prähistorikerin";"014.005.014.009"
"Prähistorikerin";"014.005.014.019.001"
"Flugzeugmechaniker";"033.005.031.063"
"Fluggerätmechaniker";"033.005.031.063"
"Kartoonist";"005.001.018.007.003"
"Cartoonist";"005.001.018.007.003"
"Bass <Sänger>";"004.002.022.014"
"Bassist <Sänger>";"004.002.022.014"
"Hüttenwirtin";"018.073"
"Schutzhüttenwartin";"018.073"
"Schutzhüttenwirtin";"018.073"
"Hüttenwartin";"018.073"
"Natursteinschleifer";"012.004.029"
"Philologin";"014.005.026"
"Sprachforscherin";"014.005.026.027"
"Sprachwissenschaftlerin";"014.005.026.027"
"Linguistin";"014.005.026.027"
"Betonfertigteilhersteller";"012.004.011"
"Betonfertigteilbauer";"012.004.011"
"Edelsteinschleifer";"007.586.723"
"Flugtriebwerkmechaniker";"033.005.031.064"
"Dozentin";"016.027"
"Evangelistin";"020.076"
"Schwertadel";"030.001.001"
"Nachtwächter";"017.007"
"Volkskundlerin";"014.005.030.004"
"Volkskundlerin";"014.041.010"
"Sopran <Sängerin>";"004.004.006.004"
"Sopranistin";"004.004.006.004"
"Alt <Sängerin>";"004.004.006.006"
"Altistin";"004.004.006.006"
"Tanzmeister";"016.006.015.600"
"Tanzlehrer";"016.006.015.600"
"Alpinistin";"023.005.007"
"Bergsteigerin";"023.005.007"
"Flugzeugsteward";"018.074"
"Luftsteward";"018.074"
"Steward <Flugbegleiter>";"018.074"
"Flugbegleiter";"018.074"
"Herzogin";"010.073.001.004"
"Große Sportspiele / Sportler";"023.003.009.001"
"Mannschaftsspieler";"023.003.009.001"
"Sportspieler";"023.003.009.001"
"Fußballspieler";"023.003.009.001.008"
"Gärtner";"013.001.041"
"Geografen";"014.001.023.001"
"Geografen";"014.005.023.001.008"
"Geograph";"014.001.023.001"
"Geograph";"014.005.023.001.008"
"Geographen";"014.001.023.001"
"Geographen";"014.005.023.001.008"
"Geograf";"014.001.023.001"
"Geograf";"014.005.023.001.008"
"Geologe";"014.005.023.001.001"
"Geologe";"014.001.023.004"
"Gerichtsvollzieher";"010.008.019.001"
"Gerichtsvollzieher";"025.004.001"
"Geschäftsführer";"031.008.002"
"Geschichtslehrer";"016.006.047"
"Handwerksbursche";"022.006.019.004"
"Handwerksgeselle";"022.006.019.004"
"Knecht <Geselle>";"022.006.019.004"
"Lohnknecht";"022.006.019.004"
"Geselle";"022.006.019.004"
"Gottheiten";"034.005.003"
"Götter";"034.005.003"
"Gott";"020.008"
"Comte";"030.001.003"
"Earl";"030.001.003"
"Grafen";"030.001.003"
"Graf";"030.001.003"
"Grundschulalter";"016.010.002"
"Grundschüler";"016.010.002"
"Kind <6-10 Jahre>";"016.010.002"
"Grundschulkind";"016.010.002"
"Grundschule / Lehrer";"016.006.058"
"Primarschullehrer";"016.006.058"
"Grundschullehrer";"016.006.058"
"Gymnasiasten";"016.010.021"
"Gymnasium / Schüler";"016.010.021"
"Gymnasiast";"016.010.021"
"Häftling <Gefangener>";"028.003"
"Gefangener";"028.003"
"Hafenarbeiter";"022.006.029"
"Handelsagent";"019.107"
"Handelsvertretung <Unternehmen>";"019.107"
"Handlungsagent";"019.107"
"Handelsvertreter";"019.107"
"Handwerklicher Beruf";"033.005"
"Handwerksberuf";"033.005"
"Handwerker";"033.005"
"Hauptschule / Schüler";"016.010.008"
"Hauptschule / Volksschüler";"016.010.008"
"Hauptschüler";"016.010.008"
"Hausfrau";"026.001"
"Hauswirtschafterin";"026.002"
"Geburtshelferin";"011.017"
"Hebamme";"011.017"
"Heiliger";"020.009"
"Heilpraktiker";"011.018"
"Heimarbeiter";"022.006.023"
"Kinderheim / Erzieher";"016.009.009.540"
"Heimerzieher";"016.009.009.540"
"Kriegsheimkehrer";"028.003.001.001"
"Heimkehrer";"028.003.001.001"
"Monarch";"010.010"
"Herrscher";"010.010"
"Hexen";"020.010"
"Hexenwesen";"020.010"
"Hexe";"020.010"
"Geschichtsforscher";"014.542"
"Geschichtswissenschaftler";"014.542"
"Kulturhistoriker";"014.542"
"Landeshistoriograph";"014.542"
"Lokalhistoriker";"014.542"
"Historiker";"014.542"
"Hochschulprofessor";"016.005"
"Lehrkörper / Hochschule";"016.005"
"Lehrpersonal / Hochschule";"016.005"
"Professor <Hochschule>";"016.005"
"Universitätsprofessor";"016.005"
"Hochschullehrer";"016.005"
"Bienenzüchter";"013.001.045.002"
"Imker";"013.001.045.002"
"Grundstücksmakler";"018.020.004"
"Immobilienmakler";"018.020.004"
"Diplomingenieur";"038.001"
"Doktoringenieur";"038.001"
"Ingenieure";"038.001"
"Ingenieurwissenschaftler";"038.001"
"Ingenieur";"038.001"
"Jazz / Musiker";"004.002.035"
"Jazzmusiker";"004.002.035"
"Journalisten";"024.003"
"Journalist";"024.003"
"Journalistin";"024.004"
"Jugendlicher Arbeitnehmer ohne Berufsausbildung";"022.006.017"
"Jugendlicher ohne Berufsausbildung";"022.006.017"
"Jungarbeiter";"022.006.017"
"Juristen";"025.002"
"Juristischer Beruf";"025.002"
"Rechtswissenschaftler";"025.002"
"Jurist";"025.002"
"Kälteanlagenbauer";"033.005.020"
"Film / Kameramann";"024.008.007"
"Kameraleute";"024.008.007"
"Kameramänner";"024.008.007"
"Kameramann";"024.008.007"
"Karosseriebauer";"033.005.031.048"
"Kartograph";"014.005.023.001.008.001"
"Kartograf";"014.005.023.001.008.001"
"Theologe / Katholische Kirche";"020.017.007"
"Katholischer Theologe";"020.017.007"
"Kirchlicher Mitarbeiter";"020.011"
"Kirchliches Amt";"020.012"
"Klassenleiter";"016.006.041"
"Schulklasse / Klassenlehrer";"016.006.041"
"Klassenlehrer";"016.006.041"
"Koch";"013.028.006"
"Königtum";"010.010.102"
"Krone <Königtum>";"010.010.102"
"König";"010.010.102"
"Kommunist";"031.005"
"Tonsetzer";"004.002.028"
"Komponist";"004.002.028"
"Tonsetzerin";"004.004.005"
"Komponistin";"004.004.005"
"Feinbäcker";"033.005.021"
"Zuckerbäcker";"033.005.021"
"Konditor";"033.005.021"
"Konkursverwalter";"029.009"
"Gesundheits- und Krankenpflegerin";"011.019"
"Krankenpflegerin";"011.019"
"Nurse";"011.019"
"Pflegefachfrau";"011.019"
"Krankenschwester";"011.019"
"Kriegsgefangene";"028.003.001"
"Kriegsgefangener";"028.003.001"
"Kriegsverbrecher";"028.004"
"Künstler/in";"005.001"
"Bildender Künstler";"005.001"
"Künstlertum";"005.001"
"Kunstschaffender";"005.001"
"Künstler";"005.001"
"Bildende Künstlerin";"005.002"
"Künstlerin";"005.002"
"Kunstschriftsteller";"014.542.750"
"Kunstwissenschaftler";"014.542.750"
"Kunsthistoriker";"014.542.750"
"Landarbeiter";"022.006.018"
"Landsknechte";"001.004.005.001"
"Landsknecht";"001.004.005.001"
"Farmer";"013.001.042"
"Landwirte";"013.001.042"
"Landwirt";"013.001.042"
"Langstreckenläufer";"023.003.007.004.001"
"Lehrkraft <Lehrer>";"016.006"
"Schulmann";"016.006"
"Schulmeister";"016.006"
"Lehrer";"016.006"
"Lehrerinnen";"016.007"
"Lehrkraft <Lehrerin>";"016.007"
"Lehrerin";"016.007"
"Lehrling <Österreich>";"016.008"
"Auszubildender";"016.008"
"Cantautore";"004.002.028.001"
"Singer-Songwriter";"004.002.028.001"
"Liedermacher";"004.002.028.001"
"Lotsen";"036.003"
"Lotse";"036.003"
"Blutzeuge";"020.013"
"Christlicher Märtyrer";"020.013"
"Martyrer";"020.013"
"Märtyrer";"020.013"
"Mäkler";"018.020"
"Makler";"018.020"
"Maler";"005.001.006"
"Anstreicher";"033.005.022"
"Anstreicher";"012.004.026"
"Lackierer";"033.005.022"
"Lackierer";"012.004.026"
"Maler und Lackierer";"033.005.022"
"Maler und Lackierer";"012.004.026"
"Malerin";"005.002.009"
"Diplommathematiker";"014.003"
"Mathematiker";"014.003"
"Mathelehrer";"016.006.025"
"Mathematikunterricht / Lehrer";"016.006.025"
"Mathematiklehrer";"016.006.025"
